id,ref,name,longitude,latitude,altitude,country,wind_n,wind_ne,wind_e,wind_se,wind_s,wind_sw,wind_w,wind_nw,source,closed,site_type,tow,site_group,primary
16705,pge:18860-lz,Coolim Cliffs @ Seven HEads Bay Landing,-8.696200,51.603000,102,ie,0,0,0,0,0,0,0,0,pge:18860-lz,,landing,0,pge:18860,pge
16706,pge:18861-lz,Gunung Jerai Landing,100.451000,5.841560,7,my,0,0,0,0,0,0,0,0,pge:18861-lz,,landing,0,pge:18861,pge
16707,pge:18862-lz,Mzedra-Est Landing,-4.734000,33.803400,928,ma,0,0,0,0,0,0,0,0,pge:18862-lz,,landing,0,pge:18862,pge
16708,pge:18863-lz,Honeymoon Landing,-113.305000,37.003400,1077,us,0,0,0,0,0,0,0,0,pge:18863-lz,,landing,0,pge:18863,pge
16709,pge:18865-lz,Teghut / Haghartsin Landing,44.948200,40.789300,1428,am,0,0,0,0,0,0,0,0,pge:18865-lz,,landing,0,pge:18865,pge
16710,pge:18866-lz,Logrosan Landing,-5.467500,39.367900,538,es,0,0,0,0,0,0,0,0,pge:18866-lz,,landing,0,pge:18866,pge
16711,pge:18868-lz,SamcheonPo Landing,128.066000,34.962900,25,kr,0,0,0,0,0,0,0,0,pge:18868-lz,,landing,0,pge:18868,pge
16712,pge:18869-lz,Samsangro Landing,128.094000,34.950400,52,kr,0,0,0,0,0,0,0,0,pge:18869-lz,,landing,0,pge:18869,pge
16713,pge:18870-lz,Trap Landing,23.047300,43.027000,753,bg,0,0,0,0,0,0,0,0,pge:18870-lz,,landing,0,pge:18870,pge
16714,pge:18871-lz,Mona Vale Landing,151.316000,-33.676300,1,au,0,0,0,0,0,0,0,0,pge:18871-lz,,landing,0,pge:18871,pge
16715,pge:18872-lz,Molak antena Landing,23.029300,43.028400,783,bg,0,0,0,0,0,0,0,0,pge:18872-lz,,landing,0,pge:18872,pge
16716,pge:18873-lz,Hudlevo Landing,22.493400,48.590800,263,ua,0,0,0,0,0,0,0,0,pge:18873-lz,,landing,0,pge:18873,pge
16717,pge:18874-lz,Newport Landing,151.324000,-33.651300,3,au,0,0,0,0,0,0,0,0,pge:18874-lz,,landing,0,pge:18874,pge
16718,pge:18875-lz,Shopki Landing,24.520600,49.739700,358,ua,0,0,0,0,0,0,0,0,pge:18875-lz,,landing,0,pge:18875,pge
16719,pge:18876-lz,Lagodiv Landing,24.498600,49.724700,343,ua,0,0,0,0,0,0,0,0,pge:18876-lz,,landing,0,pge:18876,pge
16720,pge:18877-lz,Farim Landing,53.263200,36.181800,721,ir,0,0,0,0,0,0,0,0,pge:18877-lz,,landing,0,pge:18877,pge
16721,pge:18878-lz,MTERBA-West Landing,-4.747800,33.800100,904,ma,0,0,0,0,0,0,0,0,pge:18878-lz,,landing,0,pge:18878,pge
16722,pge:18880-lz,Fasa Fly Landing,53.728800,28.845600,1261,ir,0,0,0,0,0,0,0,0,pge:18880-lz,,landing,0,pge:18880,pge
16723,pge:18883-lz,Zalagh Landing,-4.967500,34.079500,320,ma,0,0,0,0,0,0,0,0,pge:18883-lz,,landing,0,pge:18883,pge
16724,pge:18885-lz,"Park City, UT (PC hill) Landing",-111.491000,40.673500,2048,us,0,0,0,0,0,0,0,0,pge:18885-lz,,landing,0,pge:18885,pge
16725,pge:18886-lz,Ellinopirgos Landing,21.722800,39.423400,140,gr,0,0,0,0,0,0,0,0,pge:18886-lz,,landing,0,pge:18886,pge
16726,pge:18887-lz,Mouzaki Landing,21.674000,39.425000,170,gr,0,0,0,0,0,0,0,0,pge:18887-lz,,landing,0,pge:18887,pge
16727,pge:18888-lz,Halde Norddeutschland Schlepp Landing,6.557240,51.460000,26,de,0,0,0,0,0,0,0,0,pge:18888-lz,,landing,0,pge:18888,pge
16728,pge:18889-lz,Serino-Santo Stefano del Sole Landing,14.868100,40.878600,379,it,0,0,0,0,0,0,0,0,pge:18889-lz,,landing,0,pge:18889,pge
16729,pge:18890-lz,misuji Landing,139.013000,34.796000,418,jp,0,0,0,0,0,0,0,0,pge:18890-lz,,landing,0,pge:18890,pge
16730,pge:18891-lz,"Vf,CururbÄƒta Mare Landing",22.755700,46.478200,836,ro,0,0,0,0,0,0,0,0,pge:18891-lz,,landing,0,pge:18891,pge
16731,pge:18893-lz,Fazayah Bay Landing,53.701900,16.825300,19,om,0,0,0,0,0,0,0,0,pge:18893-lz,,landing,0,pge:18893,pge
16732,pge:18894-lz,Eftalquot Beach Landing,53.865100,16.896600,88,om,0,0,0,0,0,0,0,0,pge:18894-lz,,landing,0,pge:18894,pge
16733,pge:18896-lz,kerhornou Landing,-4.776200,48.406900,5,fr,0,0,0,0,0,0,0,0,pge:18896-lz,,landing,0,pge:18896,pge
16734,pge:18897-lz,Corsen Landing,-4.792000,48.413100,4,fr,0,0,0,0,0,0,0,0,pge:18897-lz,,landing,0,pge:18897,pge
16735,pge:19101-lz,Stromboli Landing,15.237600,38.806100,4,it,0,0,0,0,0,0,0,0,pge:19101-lz,,landing,0,pge:19101,pge
16736,pge:19190-lz,trez hir Landing,-4.701000,48.350000,7,fr,0,0,0,0,0,0,0,0,pge:19190-lz,,landing,0,pge:19190,pge
16737,pge:19191-lz,Saint Pabu Landing,-4.625300,48.574800,4,fr,0,0,0,0,0,0,0,0,pge:19191-lz,,landing,0,pge:19191,pge
16738,pge:19192-lz,Beg ar Fry Landing,-3.723100,48.704400,72,fr,0,0,0,0,0,0,0,0,pge:19192-lz,,landing,0,pge:19192,pge
16739,pge:19195-lz,Alto Landing,8.006710,44.108000,611,it,0,0,0,0,0,0,0,0,pge:19195-lz,,landing,0,pge:19195,pge
16740,pge:19196-lz,Arroyo Piedra Landing,-75.452300,10.619800,1,co,0,0,0,0,0,0,0,0,pge:19196-lz,,landing,0,pge:19196,pge
16741,pge:19197-lz,Haman Landing,128.432000,35.290400,18,kr,0,0,0,0,0,0,0,0,pge:19197-lz,,landing,0,pge:19197;pge:19260,pge
16742,pge:19198-lz,ardabi-meshkin-savalan-goy dag Landing,47.675000,38.368700,1583,ir,0,0,0,0,0,0,0,0,pge:19198-lz,,landing,0,pge:19198,pge
16743,pge:19199-lz,ardabil-savalan-alvares Landing,48.071700,38.150300,1669,ir,0,0,0,0,0,0,0,0,pge:19199-lz,,landing,0,pge:19199,pge
16744,pge:19202-lz,ardabil-meshkin-goy dag Landing,47.675600,38.367900,1586,ir,0,0,0,0,0,0,0,0,pge:19202-lz,,landing,0,pge:19202,pge
16745,pge:19203-lz,ardabil-gardane heyran Landing,48.602600,38.402900,945,ir,0,0,0,0,0,0,0,0,pge:19203-lz,,landing,0,pge:19203,pge
16746,pge:19205-lz,ardabil-meshkin-samanlu Landing,47.571000,38.335200,1500,ir,0,0,0,0,0,0,0,0,pge:19205-lz,,landing,0,pge:19205,pge
16747,pge:19207-lz,Florida Landing,-76.225000,3.325200,1050,co,0,0,0,0,0,0,0,0,pge:19207-lz,,landing,0,pge:19207,pge
16748,pge:19228-lz,Lalazar Naran Landing,73.775600,34.922500,2685,pk,0,0,0,0,0,0,0,0,pge:19228-lz,,landing,0,pge:19228,pge
16749,pge:19229-lz,Novogafarovo Landing,56.672100,51.625500,166,ru,0,0,0,0,0,0,0,0,pge:19229-lz,,landing,0,pge:19229,pge
16750,pge:19230-lz,Favor Landing,55.294400,52.196400,115,ru,0,0,0,0,0,0,0,0,pge:19230-lz,,landing,0,pge:19230,pge
16751,pge:19231-lz,Imangulovo (Anatolevka) Landing,55.380400,52.139100,106,ru,0,0,0,0,0,0,0,0,pge:19231-lz,,landing,0,pge:19231,pge
16752,pge:19232-lz,Pravouta Landing,5.841500,45.265600,458,fr,0,0,0,0,0,0,0,0,pge:19232-lz,,landing,0,pge:19232,pge
16753,pge:19233-lz,Giryal Landing,56.466600,51.448800,129,ru,0,0,0,0,0,0,0,0,pge:19233-lz,,landing,0,pge:19233,pge
16754,pge:19234-lz,Puy de la Tourte Ouest Landing,2.648800,45.138100,992,fr,0,0,0,0,0,0,0,0,pge:19234-lz,,landing,0,pge:19234,pge
16755,pge:19235-lz,Grebeny Landing,55.273800,51.942500,103,ru,0,0,0,0,0,0,0,0,pge:19235-lz,,landing,0,pge:19235,pge
16756,pge:19236-lz,Mayachnaya Landing,56.687600,51.396300,175,ru,0,0,0,0,0,0,0,0,pge:19236-lz,,landing,0,pge:19236,pge
16757,pge:19237-lz,Bulanovo Landing,55.190900,52.450000,122,ru,0,0,0,0,0,0,0,0,pge:19237-lz,,landing,0,pge:19237,pge
16758,pge:19238-lz,Andreevka Landing,56.690800,51.973900,190,ru,0,0,0,0,0,0,0,0,pge:19238-lz,,landing,0,pge:19238,pge
16759,pge:19239-lz,Tazlarovo Landing,56.718500,52.134000,194,ru,0,0,0,0,0,0,0,0,pge:19239-lz,,landing,0,pge:19239,pge
16760,pge:19240-lz,Kondurovka Landing,56.729100,51.538400,163,ru,0,0,0,0,0,0,0,0,pge:19240-lz,,landing,0,pge:19240,pge
16761,pge:19241-lz,Pokurley Landing,56.443300,51.880500,224,ru,0,0,0,0,0,0,0,0,pge:19241-lz,,landing,0,pge:19241,pge
16762,pge:19242-lz,"Kuvandyk, Ski resort 'Dolina' Landing",57.351300,51.507700,214,ru,0,0,0,0,0,0,0,0,pge:19242-lz,,landing,0,pge:19242,pge
16763,pge:19243-lz,Lysica Landing,17.815000,48.833300,437,sk,0,0,0,0,0,0,0,0,pge:19243-lz,,landing,0,pge:19243,pge
16764,pge:19244-lz,varipetro Landing,23.970000,35.462700,123,gr,0,0,0,0,0,0,0,0,pge:19244-lz,,landing,0,pge:19244,pge
16765,pge:19245-lz,Südalan Landing,30.406100,40.477800,752,tr,0,0,0,0,0,0,0,0,pge:19245-lz,,landing,0,pge:19245,pge
16766,pge:19246-lz,Marevka Landing,55.283500,52.258000,121,ru,0,0,0,0,0,0,0,0,pge:19246-lz,,landing,0,pge:19246,pge
16767,pge:19248-lz,Yanari Landing,-68.015400,-16.685500,2845,bo,0,0,0,0,0,0,0,0,pge:19248-lz,,landing,0,pge:19248,pge
16768,pge:19249-lz,Bisan-Seto Landing,133.823000,34.384400,4,jp,0,0,0,0,0,0,0,0,pge:19249-lz,,landing,0,pge:19249,pge
16769,pge:19252-lz,Bradesti Landing,25.349400,46.339600,505,ro,0,0,0,0,0,0,0,0,pge:19252-lz,,landing,0,pge:19252,pge
16770,pge:19253-lz,Goyja Landing,45.473600,35.572000,1051,iq,0,0,0,0,0,0,0,0,pge:19253-lz,,landing,0,pge:19253,pge
16771,pge:19254-lz,Azmar Landing,45.522400,35.590200,1057,iq,0,0,0,0,0,0,0,0,pge:19254-lz,,landing,0,pge:19254,pge
16772,pge:19255-lz,Nai Harn Beach Landing,98.306700,7.774300,5,th,0,0,0,0,0,0,0,0,pge:19255-lz,,landing,0,pge:19255,pge
16773,pge:19256-lz,"Madonnina Capo di Serra, aka Bacheca Landing",13.757500,42.306200,369,it,0,0,0,0,0,0,0,0,pge:19256-lz,,landing,0,pge:19256,pge
16774,pge:19263-lz,Ioanella Landing,13.654300,42.664300,382,it,0,0,0,0,0,0,0,0,pge:19263-lz,,landing,0,pge:19263,pge
16775,pge:19264-lz,Monte Piselli Landing,13.626500,42.842400,117,it,0,0,0,0,0,0,0,0,pge:19264-lz,,landing,0,pge:19264,pge
16776,pge:19265-lz,Tognola Landing,11.795900,46.262200,1466,it,0,0,0,0,0,0,0,0,pge:19265-lz,,landing,0,pge:19265,pge
16777,pge:19266-lz,Cima Agnelezza - Lago Calaita Landing,11.835400,46.183900,745,it,0,0,0,0,0,0,0,0,pge:19266-lz,,landing,0,pge:19266,pge
16778,pge:19267-lz,Palamonda - Colverde - San Martino di Castrozza Landing,11.795400,46.262100,1468,it,0,0,0,0,0,0,0,0,pge:19267-lz,,landing,0,pge:19267,pge
16779,pge:19269-lz,Moscher Landing,14.459100,47.417400,1223,at,0,0,0,0,0,0,0,0,pge:19269-lz,,landing,0,pge:19269,pge
16780,pge:19271-lz,Paldiski Landing,24.035700,59.381000,12,ee,0,0,0,0,0,0,0,0,pge:19271-lz,,landing,0,pge:19271,pge
16781,pge:19272-lz,Turisalu Landing,24.333800,59.423100,1,ee,0,0,0,0,0,0,0,0,pge:19272-lz,,landing,0,pge:19272,pge
16782,pge:19274-lz,Pyramid Landing,57.367200,-20.421900,18,mu,0,0,0,0,0,0,0,0,pge:19274-lz,,landing,0,pge:19274,pge
16783,pge:19278-lz,The Heat Landing,-7.207300,53.065300,99,ie,0,0,0,0,0,0,0,0,pge:19278-lz,,landing,0,pge:19278,pge
16784,pge:19279-lz,Doi Pha-Phueng Landing,99.177800,18.834600,346,th,0,0,0,0,0,0,0,0,pge:19279-lz,,landing,0,pge:19279,pge
16785,pge:19285-lz,Chelgerd Landing,50.128900,32.455100,2309,ir,0,0,0,0,0,0,0,0,pge:19285-lz,,landing,0,pge:19285,pge
16786,pge:19291-lz,DEYLAMAN Landing,49.908100,36.912900,1633,ir,0,0,0,0,0,0,0,0,pge:19291-lz,,landing,0,pge:19291,pge
16787,pge:19292-lz,Abchalaki Landing,50.151100,37.169200,,ir,0,0,0,0,0,0,0,0,pge:19292-lz,,landing,0,pge:19292,pge
16788,pge:19293-lz,Nuten Landing,5.276390,59.445600,22,no,0,0,0,0,0,0,0,0,pge:19293-lz,,landing,0,pge:19293,pge
16789,pge:19296-lz,Dorfak South Landing,49.731100,36.850200,1392,ir,0,0,0,0,0,0,0,0,pge:19296-lz,,landing,0,pge:19296,pge
16790,pge:19297-lz,"Bom Retiro (SC), Morro da Cruz Landing",-49.461100,-27.806400,886,br,0,0,0,0,0,0,0,0,pge:19297-lz,,landing,0,pge:19297,pge
16791,pge:19298-lz,"Bom Retiro (SC), Costao do Frade Landing",-49.474600,-27.712900,892,br,0,0,0,0,0,0,0,0,pge:19298-lz,,landing,0,pge:19298,pge
16792,pge:19299-lz,"Bom Retiro (SC), Morro Do Claudio 2 Landing",-49.499900,-27.818100,893,br,0,0,0,0,0,0,0,0,pge:19299-lz,,landing,0,pge:19299,pge
16793,pge:19300-lz,Marcillia Landing,120.335000,12.007200,0,ph,0,0,0,0,0,0,0,0,pge:19300-lz,,landing,0,pge:19300,pge
16794,pge:19301-lz,Soleyman Tangeh Dam Landing,53.700200,36.719400,5,ir,0,0,0,0,0,0,0,0,pge:19301-lz,,landing,0,pge:19301,pge
16795,pge:19302-lz,Limetree Landing,-7.244200,53.114200,77,ie,0,0,0,0,0,0,0,0,pge:19302-lz,,landing,0,pge:19302,pge
16796,pge:19304-lz,Marvdasht Paramotor Landing,52.858400,29.923600,1613,ir,0,0,0,0,0,0,0,0,pge:19304-lz,,landing,0,pge:19304,pge
16797,pge:19306-lz,St Nicholas valley Landing,120.185000,12.078600,34,ph,0,0,0,0,0,0,0,0,pge:19306-lz,,landing,0,pge:19306,pge
16798,pge:19307-lz,Los Pinos Landing,-65.329900,-26.811600,566,ar,0,0,0,0,0,0,0,0,pge:19307-lz,,landing,0,pge:19307,pge
16799,pge:19309-lz,saint denis de vaux Landing,4.700110,46.792300,305,fr,0,0,0,0,0,0,0,0,pge:19309-lz,,landing,0,pge:19309,pge
16800,pge:19312-lz,Golica Landing,27.580000,42.918500,214,bg,0,0,0,0,0,0,0,0,pge:19312-lz,,landing,0,pge:19312,pge
16801,pge:19313-lz,Nechranice Landing,13.416900,50.346900,279,cz,0,0,0,0,0,0,0,0,pge:19313-lz,,landing,0,pge:19313,pge
16802,pge:19314-lz,Tharahalpana Kanda (Para Adventure) Landing,80.738000,7.203870,584,lk,0,0,0,0,0,0,0,0,pge:19314-lz,,landing,0,pge:19314,pge
16803,pge:19316-lz,dakal stahban Landing,54.064100,29.129400,1733,ir,0,0,0,0,0,0,0,0,pge:19316-lz,,landing,0,pge:19316,pge
16804,pge:19317-lz,Little Nic Landing,-122.142000,49.178000,13,ca,0,0,0,0,0,0,0,0,pge:19317-lz,,landing,0,pge:19317,pge
16805,pge:19318-lz,Klisura Landing,22.940200,42.004300,708,bg,0,0,0,0,0,0,0,0,pge:19318-lz,,landing,0,pge:19318,pge
16806,pge:19319-lz,Rostamabad Landing,49.510200,36.917200,128,ir,0,0,0,0,0,0,0,0,pge:19319-lz,,landing,0,pge:19319,pge
16807,pge:19320-lz,Damash Landing,49.741600,36.769800,1217,ir,0,0,0,0,0,0,0,0,pge:19320-lz,,landing,0,pge:19320,pge
16808,pge:19321-lz,Delir Landing,51.104400,36.323800,2007,ir,0,0,0,0,0,0,0,0,pge:19321-lz,,landing,0,pge:19321,pge
16809,pge:19322-lz,Kelardasht-Bsim Landing,51.210400,36.509400,1073,ir,0,0,0,0,0,0,0,0,pge:19322-lz,,landing,0,pge:19322,pge
16810,pge:19323-lz,Maranjab Landing,51.879000,34.318800,790,ir,0,0,0,0,0,0,0,0,pge:19323-lz,,landing,0,pge:19323,pge
16811,pge:19326-lz,Taeh Bukit Landing,100.599000,-0.136697,629,id,0,0,0,0,0,0,0,0,pge:19326-lz,,landing,0,pge:19326,pge
16812,pge:19327-lz,Fasa groundhanding Landing,53.635600,28.921000,1359,ir,0,0,0,0,0,0,0,0,pge:19327-lz,,landing,0,pge:19327,pge
16813,pge:19328-lz,Sahra rood Landing,53.679100,28.864900,1296,ir,0,0,0,0,0,0,0,0,pge:19328-lz,,landing,0,pge:19328,pge
16814,pge:19330-lz,Agia Efthimia Landing,22.360600,38.483400,431,gr,0,0,0,0,0,0,0,0,pge:19330-lz,,landing,0,pge:19330,pge
16815,pge:19331-lz,Freimstølen - Odda Landing,6.544000,60.055100,88,no,0,0,0,0,0,0,0,0,pge:19331-lz,,landing,0,pge:19331,pge
16816,pge:19332-lz,Kløve - Øvre Eidfjord Landing,7.117000,60.425600,30,no,0,0,0,0,0,0,0,0,pge:19332-lz,,landing,0,pge:19332,pge
16817,pge:19333-lz,Green Mountain Landing,-105.172000,39.711700,1888,us,0,0,0,0,0,0,0,0,pge:19333-lz,,landing,0,pge:19333,pge
16818,pge:19335-lz,Scafa Landing,14.008300,42.238400,226,it,0,0,0,0,0,0,0,0,pge:19335-lz,,landing,0,pge:19335,pge
16819,pge:19339-lz,Corso Landing,3.443800,36.768000,1,dz,0,0,0,0,0,0,0,0,pge:19339-lz,,landing,0,pge:19339,pge
16820,pge:19341-lz,Aiit Ziki Landing,4.449600,36.589800,429,dz,0,0,0,0,0,0,0,0,pge:19341-lz,,landing,0,pge:19341,pge
16821,pge:19342-lz,Aokas Landing,5.250000,36.641200,49,dz,0,0,0,0,0,0,0,0,pge:19342-lz,,landing,0,pge:19342,pge
16822,pge:19345-lz,Montemale Landing,7.376500,44.421000,651,it,0,0,0,0,0,0,0,0,pge:19345-lz,,landing,0,pge:19345,pge
16823,pge:19347-lz,Ara della Regina Landing,11.806200,42.244100,142,it,0,0,0,0,0,0,0,0,pge:19347-lz,,landing,0,pge:19347,pge
16824,pge:19349-lz,Brejani Landing,23.140500,41.850200,275,bg,0,0,0,0,0,0,0,0,pge:19349-lz,,landing,0,pge:19349,pge
16825,pge:19350-lz,"Bom Retiro (SC), Morro Do Opa Landing",-49.468400,-27.808000,903,br,0,0,0,0,0,0,0,0,pge:19350-lz,,landing,0,pge:19350,pge
16826,pge:19354-lz,moroges Landing,4.669920,46.741100,354,fr,0,0,0,0,0,0,0,0,pge:19354-lz,,landing,0,pge:19354,pge
16827,pge:19355-lz,vaux en prés Landing,4.587920,46.629900,337,fr,0,0,0,0,0,0,0,0,pge:19355-lz,,landing,0,pge:19355,pge
16828,pge:19356-lz,Silivri Dogu Kumsali Landing,28.280900,41.063800,32,tr,0,0,0,0,0,0,0,0,pge:19356-lz,,landing,0,pge:19356,pge
16829,pge:19357-lz,Sarak-Kaya Landing,34.545100,45.101600,337,ru,0,0,0,0,0,0,0,0,pge:19357-lz,,landing,0,pge:19357,pge
16830,pge:19359-lz,Vogelberg Landing,14.985400,-23.054400,481,na,0,0,0,0,0,0,0,0,pge:19359-lz,,landing,0,pge:19359,pge
16831,pge:19360-lz,Seljalandvoss Landing,-19.994300,63.617700,42,is,0,0,0,0,0,0,0,0,pge:19360-lz,,landing,0,pge:19360,pge
16832,pge:19363-lz,900 To'a Rotu Rahi Landing,-149.615000,-17.619200,1,pf,0,0,0,0,0,0,0,0,pge:19363-lz,,landing,0,pge:19363,pge
16833,pge:19365-lz,Imamzadeh Esmaeil Landing,50.170800,36.539800,854,ir,0,0,0,0,0,0,0,0,pge:19365-lz,,landing,0,pge:19365,pge
16834,pge:19366-lz,Monte San Giacomo - Breccanecca Landing,9.360800,44.346100,14,it,0,0,0,0,0,0,0,0,pge:19366-lz,,landing,0,pge:19366,pge
16835,pge:19368-lz,Doornkloof Landing,27.576200,-26.392100,1669,za,0,0,0,0,0,0,0,0,pge:19368-lz,,landing,0,pge:19368,pge
16836,pge:19370-lz,Guarabira -Rampa Memorial Frei Damiao (PB) Landing,-35.494000,-6.839660,140,br,0,0,0,0,0,0,0,0,pge:19370-lz,,landing,0,pge:19370,pge
16837,pge:19371-lz,Sierra de Pejines Landing,-4.168300,39.712900,767,es,0,0,0,0,0,0,0,0,pge:19371-lz,,landing,0,pge:19371,pge
16838,pge:19373-lz,Cerro de la Nava Landing,-4.999000,39.641900,591,es,0,0,0,0,0,0,0,0,pge:19373-lz,,landing,0,pge:19373,pge
16839,pge:19374-lz,Shahrestaneh Landing,48.390900,34.713600,2270,ir,0,0,0,0,0,0,0,0,pge:19374-lz,,landing,0,pge:19374,pge
16840,pge:19375-lz,Xuxarrido Landing,-7.684500,43.778100,90,es,0,0,0,0,0,0,0,0,pge:19375-lz,,landing,0,pge:19375,pge
16841,pge:19380-lz,Shusha Landing,46.763300,39.741000,1326,az,0,0,0,0,0,0,0,0,pge:19380-lz,,landing,0,pge:19380,pge
16842,pge:19382-lz,Talca-Pencahue Landing,-71.717400,-35.381600,97,cl,0,0,0,0,0,0,0,0,pge:19382-lz,,landing,0,pge:19382,pge
16843,pge:19383-lz,Aydos Tepe Landing,29.239300,40.942600,261,tr,0,0,0,0,0,0,0,0,pge:19383-lz,,landing,0,pge:19383,pge
16844,pge:19384-lz,Frumusani Landing,26.396900,44.312300,36,ro,0,0,0,0,0,0,0,0,pge:19384-lz,,landing,0,pge:19384,pge
16845,pge:19385-lz,Urlati Landing,26.215000,44.993100,153,ro,0,0,0,0,0,0,0,0,pge:19385-lz,,landing,0,pge:19385,pge
16846,pge:19387-lz,Chiodo fisso - Passo del Chiodo Landing,9.529430,44.525200,1043,it,0,0,0,0,0,0,0,0,pge:19387-lz,,landing,0,pge:19387,pge
16847,pge:19388-lz,The Bozeman 'M' Landing,-110.978000,45.709700,1515,us,0,0,0,0,0,0,0,0,pge:19388-lz,,landing,0,pge:19388,pge
16848,pge:19389-lz,Bukit Bidong Landing,102.956000,5.499150,13,my,0,0,0,0,0,0,0,0,pge:19389-lz,,landing,0,pge:19389,pge
16849,pge:19390-lz,Ubo Landing,105.469000,20.968300,106,vn,0,0,0,0,0,0,0,0,pge:19390-lz,,landing,0,pge:19390,pge
16850,pge:19391-lz,Morkvashi Landing,49.528700,53.432500,26,ru,0,0,0,0,0,0,0,0,pge:19391-lz,,landing,0,pge:19391,pge
16851,pge:19392-lz,Yagodnoe Landing,49.023200,53.596200,61,ru,0,0,0,0,0,0,0,0,pge:19392-lz,,landing,0,pge:19392,pge
16852,pge:19393-lz,Mendocino Landing,-123.801000,39.312900,38,us,0,0,0,0,0,0,0,0,pge:19393-lz,,landing,0,pge:19393,pge
16853,pge:19395-lz,Chassenoud Landing,4.700900,45.497400,521,fr,0,0,0,0,0,0,0,0,pge:19395-lz,,landing,0,pge:19395,pge
16854,pge:19397-lz,Exanthia Landing,20.600000,38.776200,6,gr,0,0,0,0,0,0,0,0,pge:19397-lz,,landing,0,pge:19397,pge
16855,pge:19398-lz,Lower Ripley - CLOSED DO NOT FLY Landing,-119.601000,49.256500,442,ca,0,0,0,0,0,0,0,0,pge:19398-lz,,landing,0,pge:19398,pge
16856,pge:19401-lz,pente ecole Landing,1.328100,45.708800,239,fr,0,0,0,0,0,0,0,0,pge:19401-lz,,landing,0,pge:19401,pge
16857,pge:19402-lz,"Exanthia, Lefkada Landing",20.600700,38.779000,2,gr,0,0,0,0,0,0,0,0,pge:19402-lz,,landing,0,pge:19402,pge
16858,pge:19403-lz,Saptashrungi Landing,73.910600,20.420600,773,in,0,0,0,0,0,0,0,0,pge:19403-lz,,landing,0,pge:19403,pge
16859,pge:19404-lz,Nechranice - dam Landing,13.415500,50.351300,256,cz,0,0,0,0,0,0,0,0,pge:19404-lz,,landing,0,pge:19404,pge
16860,pge:19405-lz,Uhost Landing,13.244500,50.367700,414,cz,0,0,0,0,0,0,0,0,pge:19405-lz,,landing,0,pge:19405,pge
16861,pge:19408-lz,la ermita de aldea san miguel Landing,-4.625220,41.437800,776,es,0,0,0,0,0,0,0,0,pge:19408-lz,,landing,0,pge:19408,pge
16862,pge:19409-lz,Okamidake (Ogami) Landing,138.483000,37.211900,251,jp,0,0,0,0,0,0,0,0,pge:19409-lz,,landing,0,pge:19409,pge
16863,pge:19410-lz,Mont Ste-Marie (MSM) South Landing,-75.890100,45.925200,146,ca,0,0,0,0,0,0,0,0,pge:19410-lz,,landing,0,pge:19410,pge
16864,pge:19411-lz,Plaka Landing,25.732400,40.878900,201,gr,0,0,0,0,0,0,0,0,pge:19411-lz,,landing,0,pge:19411,pge
16865,pge:19415-lz,Geria Landing,-4.898500,41.555600,750,es,0,0,0,0,0,0,0,0,pge:19415-lz,,landing,0,pge:19415,pge
16866,pge:19416-lz,Secchieta Landing,11.493200,43.729900,270,it,0,0,0,0,0,0,0,0,pge:19416-lz,,landing,0,pge:19416,pge
16867,pge:19417-lz,Grzes Landing,19.789900,49.236100,1127,pl,0,0,0,0,0,0,0,0,pge:19417-lz,,landing,0,pge:19417,pge
16868,pge:19418-lz,Gubalowka Landing,19.944000,49.300600,859,pl,0,0,0,0,0,0,0,0,pge:19418-lz,,landing,0,pge:19418,pge
16869,pge:19419-lz,Nosal Landing,19.988200,49.282400,946,pl,0,0,0,0,0,0,0,0,pge:19419-lz,,landing,0,pge:19419,pge
16870,pge:19420-lz,Harenda Landing,19.977200,49.319900,783,pl,0,0,0,0,0,0,0,0,pge:19420-lz,,landing,0,pge:19420,pge
16871,pge:19422-lz,Piombino Landing,10.532700,42.920600,9,it,0,0,0,0,0,0,0,0,pge:19422-lz,,landing,0,pge:19422,pge
16872,pge:19423-lz,Gavorrano Landing,10.892600,42.924400,93,it,0,0,0,0,0,0,0,0,pge:19423-lz,,landing,0,pge:19423,pge
16873,pge:19424-lz,Pilis - East Landing,18.893500,47.688200,345,hu,0,0,0,0,0,0,0,0,pge:19424-lz,,landing,0,pge:19424,pge
16874,pge:19426-lz,Nagy-Gete Landing,18.701400,47.704200,301,hu,0,0,0,0,0,0,0,0,pge:19426-lz,,landing,0,pge:19426,pge
16875,pge:19428-lz,Castelmauro - NorthEast Landing,14.709600,41.838400,739,it,0,0,0,0,0,0,0,0,pge:19428-lz,,landing,0,pge:19428,pge
16876,pge:19429-lz,Mogyorós-orom Landing,19.969800,47.913700,398,hu,0,0,0,0,0,0,0,0,pge:19429-lz,,landing,0,pge:19429,pge
16877,pge:19430-lz,Jakab-hegy Landing,18.111200,46.093500,348,hu,0,0,0,0,0,0,0,0,pge:19430-lz,,landing,0,pge:19430,pge
16878,pge:19431-lz,Castelmauro - South Landing,14.654200,41.843500,526,it,0,0,0,0,0,0,0,0,pge:19431-lz,,landing,0,pge:19431,pge
16879,pge:19432-lz,Bérceli-hegy Landing,19.410600,47.882700,263,hu,0,0,0,0,0,0,0,0,pge:19432-lz,,landing,0,pge:19432,pge
